"click_id","hs_id","otaCode"
51128986,690175226,"htls"
51129001,690118543,"last"
51129088,690010108,"bkng"
51129148,690080354,"hawy"
51129190,690173720,"last"
51129487,690238515,"amom"
51129508,690217680,"bkng"
51129523,1000492025,"bkng"
51129544,690167239,"bkng"
51129577,690000266,"last"
51129619,690227507,"bkng"
51129658,690223531,"htls"
51129814,690223287,"htls"
51129835,1002491731,"bkng"
51129868,690231206,"bkng"
51129961,690110937,"last"
51130018,690074684,"last"
51130135,690223531,"amom"
51130141,150420770,"htls"
51130168,690000965,"bkng"
51130303,1001373000,"bkng"
51130372,690223531,"bkng"
51130414,690224264,"agda"
51130771,690010108,"bkng"
51130810,690035069,"bkng"
51130873,690010108,"bkng"
51130900,690533761,"bkng"
51130945,690206463,"bkng"
51130975,690144327,"agda"
51131020,690190335,"last"
51131026,690067174,"htls"
51131032,690047555,"bkng"
51131095,150420770,"htls"
51131191,690311891,"htls"
51131281,690008271,"bkng"
51131308,690223602,"bkng"
51131314,690533761,"bkng"
51131341,690224184,"bkng"
51131569,690551862,"agda"
51131602,690223531,"agda"
51131851,690000266,"last"
51131866,690812997,"bkng"
51131878,690085971,"htls"
51131896,690224940,"last"
51131953,1000562572,"hawy"
51131962,1000562572,"hawy"
51131992,691038570,"htls"
51132022,690085971,"htls"
51132034,690533761,"bkng"
51132049,690359588,"htls"
51132088,690144327,"bkng"
51132202,690007647,"bkng"
51132241,690085971,"last"
51132358,690231206,"bkng"
51132376,690015811,"last"
51132436,690190375,"htls"
51132445,690218786,"htls"
51132481,690190335,"otel"
51132568,690187267,"agda"
51132751,690198177,"ctrp"
51132760,690113531,"bkng"
51132985,690112357,"elvl"
51133030,690074684,"htls"
51133093,690411271,"bkng"
51133168,690190386,"bkng"
51133171,690076019,"htls"
51133201,690358772,"bkng"
51133204,690187267,"agda"
51133267,690196468,"bkng"
51133330,690032752,"htls"
51133339,690212065,"amom"
51133393,690358772,"bkng"
51133531,560374669,"hawy"
51133534,690189647,"bkng"
51133570,690062224,"htls"
51133696,690046958,"otel"
51133735,690000182,"htde"
51134101,690000965,"bkng"
51134146,690190335,"otel"
51134152,690074684,"otel"
51134161,690190567,"bkng"
51134185,690002045,"ctrp"
51134287,690000404,"ctrp"
51134335,690189647,"bkng"
51134413,690199863,"sids"
51134461,690223287,"expd"
51134464,690000965,"bkng"
51134533,690190567,"htls"
51134626,690551862,"bkng"
51134758,690000338,"bkng"
51134770,690000338,"bkng"
51134797,690199863,"sids"
51134818,690039271,"otel"
51134827,690191736,"init"
51134836,690224108,"amom"
51134887,690232980,"bkng"
51135085,690011610,"amom"
51135121,690206463,"bkng"
51135181,690000182,"bkng"
51135187,690000965,"bkng"
51135247,690206970,"bkng"
51135301,690168981,"bkng"
51135325,690000288,"last"
51135331,690199863,"bkng"
51135349,690000965,"bkng"
51135385,690175226,"htls"
51135445,690232980,"htde"
51135679,690000288,"last"
51135718,690223531,"agda"
51135730,690113979,"htls"
51135742,690046958,"ctrp"
51135826,690201840,"bkng"
51135913,690000288,"agda"
51136102,690118543,"expd"
51136123,1000428980,"bkng"
51136240,690190335,"agda"
51136366,690196918,"bkng"
51136399,690224940,"last"
51136411,690112057,"ctrp"
51136456,690113979,"ctrp"
51136549,690194431,"last"
51136597,690227277,"bkng"
51136639,690004158,"ctrp"
51136669,690296262,"bkng"
51136723,690191015,"bkng"
51136726,690398954,"expd"
51136729,690566298,"agda"
51136756,690076019,"bkng"
51136777,690076019,"bkng"
51136834,690112620,"bkng"
51136885,690001889,"bkng"
51136957,690000404,"ctrp"
51137056,690000284,"bkng"
51137101,690118543,"last"
51137113,690189647,"amom"
51137182,690206463,"htls"
51137425,690112620,"bkng"
51137464,690196756,"bkng"
51137470,690285275,"bkng"
51137476,690203521,"htls"
51137530,690192911,"amom"
51137545,690221681,"htde"
51137611,1000293954,"last"
51137641,690296262,"bkng"
51137713,690196716,"htls"
51137740,690196582,"bkng"
51137761,690000284,"htls"
51137872,690433544,"bkng"
51138028,690191351,"bkng"
51138100,690199690,"agda"
51138139,690186143,"htls"
51138145,690118543,"last"
51138358,690197062,"sids"
51138508,690220693,"bkng"
51138523,690113979,"ctrp"
51138526,690206463,"htls"
51138724,690084596,"htls"
51138787,1004213569,"bkng"
51138895,690409410,"bkng"
51138916,690201301,"bkng"
51139021,690223098,"htde"
51139057,690223726,"htde"
51139195,690105666,"htls"
51139282,690001240,"amom"
51139318,690194334,"bkng"
51139426,690187347,"bkng"
51139549,690214118,"bkng"
51139591,690206463,"htde"
51139597,690190134,"amom"
51139768,690225278,"expd"
51139807,690112057,"bkng"
51139909,690228586,"bkng"
51140050,690025533,"bkng"
51140329,690189390,"amom"
51140356,690086749,"last"
51140410,690390550,"bkng"
51140446,690062224,"bkng"
51140488,690225306,"bkng"
51140590,690358772,"htls"
51140596,690230052,"bkng"
51140620,690221681,"bkng"
51140737,1000261735,"htde"
51140788,690168225,"amom"
51140815,690194428,"htls"
51140926,690206463,"bkng"
51141001,690219011,"bkng"
51141127,690223289,"ctrp"
51141271,690223287,"htls"
51141406,690223289,"ctrp"
51141445,690000965,"agda"
51141499,690358772,"htls"
51141520,690358772,"htls"
51141616,690223531,"agda"
51141628,690190567,"amom"
51141637,690000414,"bkng"
51141769,690203297,"ctrp"
51141787,690166827,"bkng"
51141796,690223289,"ctrp"
51141808,690220693,"bkng"
51141835,690646345,"bkng"
51141874,560374669,"bkng"
51141934,690170776,"bkng"
51142009,1000840250,"bkng"
51142036,690010108,"bkng"
51142045,690187210,"htls"
51142222,690191371,"amom"
51142276,690000965,"bkng"
51142288,690206463,"htls"
51142330,690476274,"bkng"
51142438,690181635,"bkng"
51142471,690001121,"ctrp"
51142480,690224913,"bkng"
51142516,690122769,"htde"
51142531,1000326668,"htde"
51142645,690184634,"bkng"
51142672,690105666,"bkng"
51142840,690122769,"htde"
51142858,1003379806,"bkng"
51142867,690144327,"bkng"
51142882,690223289,"hrsd"
51142915,690206463,"last"
51142921,690203477,"amom"
51142984,690122769,"bkng"
51143068,690118543,"elvl"
51143077,690181376,"amom"
51143086,690181376,"amom"
51143152,690197787,"last"
51143161,690181798,"bkng"
51143185,690551862,"agda"
51143239,690000870,"bkng"
51143293,690144327,"bkng"
51143344,690248417,"bkng"
51143362,690118543,"bkng"
51143407,690223531,"bkng"
51143425,690358772,"htls"
51143431,690144327,"htls"
51143455,690202945,"last"
51143692,690206463,"bkng"
51143695,690223098,"bkng"
51143710,690118543,"elvl"
51143953,690195423,"bkng"
51144031,690168368,"amom"
51144076,690206463,"last"
51144079,150347597,"bkng"
51144229,690000270,"htde"
51144250,690118902,"bkng"
51144271,690223098,"htde"
51144280,690189244,"bkng"
51144346,690223098,"htde"
51144388,690334249,"htls"
51144400,1000840250,"bkng"
51144463,690022833,"bkng"
51144556,690101925,"bkng"
51144559,690101925,"bkng"
51144586,690197217,"bkng"
51144661,690411271,"htls"
51144664,690187324,"amom"
51144865,690225513,"bkng"
51144892,690203477,"last"
51144898,690118543,"otel"
51144907,690223289,"bkng"
51144931,690223534,"otel"
51144949,690411271,"bkng"
51145003,690224940,"htls"
51145051,690196582,"bkng"
51145084,690959074,"htls"
51145093,690203297,"ctrp"
51145105,690027711,"bkng"
51145120,690000965,"bkng"
51145135,690062224,"amom"
51145357,690206463,"last"
51145453,690206463,"htls"
51145501,690203477,"htde"
51145507,690144327,"htls"
51145513,690197058,"last"
51145531,690046958,"ctrp"
51145537,690187267,"agda"
51145540,690189647,"amom"
51145561,1000288753,"bkng"
51145636,690196056,"amom"
51145639,690293962,"bkng"
51145660,690110937,"bkng"
51145675,690433544,"bkng"
51145684,690112620,"elvl"
51145729,690110937,"bkng"
51145786,690062224,"bkng"
51145885,690433544,"bkng"
51145912,690000037,"amom"
51145999,690218786,"bkng"
51146041,690433544,"bkng"
51146092,690217680,"last"
51146248,690290493,"bkng"
51146254,690000965,"ctrp"
51146287,690411271,"bkng"
51146326,690192601,"htls"
51146350,690144327,"bkng"
51146425,690195707,"amom"
51146440,690197787,"bkng"
51146467,690206463,"htls"
51146479,690187180,"amom"
51146578,690223098,"htde"
51146590,690008271,"bkng"
51146611,690123333,"bkng"
51146656,690358772,"htls"
51146665,690203477,"amom"
51146689,690122769,"htde"
51146701,690187210,"amom"
51146800,690229466,"bkng"
51146812,690293962,"bkng"
51146827,690224184,"amom"
51146911,690311987,"amom"
51146950,690189393,"htls"
51146965,1002540141,"bkng"
51147046,690223531,"amom"
51147055,690169992,"bkng"
51147136,690190567,"bkng"
51147163,690144327,"bkng"
51147166,690144327,"bkng"
51147190,690189264,"amom"
51147199,690190892,"amom"
51147262,690113531,"expd"
51147331,1000562572,"hawy"
51147346,690195707,"htls"
51147403,690122769,"expd"
51147406,690181392,"bkng"
51147496,1000840250,"bkng"
51147724,690183119,"bkng"
51147736,690415133,"bkng"
51147778,690144327,"agda"
51147892,691025764,"bkng"
51148036,690223602,"bkng"
51148072,690197319,"sids"
51148075,690196857,"bkng"
51148141,690196582,"bkng"
51148156,690197787,"bkng"
51148165,690196582,"bkng"
51148174,690201863,"amom"
51148213,690169213,"bkng"
51148336,690000286,"bkng"
51148372,690000965,"bkng"
51148375,690189899,"bkng"
51148381,690270394,"bkng"
51148552,690040836,"bkng"
51148672,690157386,"bkng"
51148711,690259782,"bkng"
51148738,690206463,"bkng"
51148780,690181334,"bkng"
51148801,690196213,"amom"
51148825,690168368,"bkng"
51148942,690100528,"agda"
51148966,690334249,"bkng"
51148987,690168368,"bkng"
51149074,690198561,"htls"
51149089,690000037,"agda"
51149161,690537257,"otel"
51149170,690190335,"amom"
51149206,690122769,"htde"
51149239,690192911,"bkng"
51149356,690195707,"bkng"
51149374,690190163,"amom"
51149392,690189899,"htde"
51149413,690619205,"bkng"
51149419,690252385,"bkng"
51149446,690398954,"last"
51149518,690339246,"amom"
51149539,690411271,"agda"
51149542,690013870,"bkng"
51149629,690694495,"bkng"
51149641,690169853,"htls"
51149698,690113248,"bkng"
51149707,690000270,"bkng"
51149710,690196056,"amom"
51149857,690016676,"htls"
51149875,690221681,"bkng"
51149914,690206463,"htls"
51149986,690000286,"htls"
51150028,690296262,"bkng"
51150253,690192878,"bkng"
51150295,690016676,"htls"
51150358,690037506,"htls"
51150373,690206463,"last"
51150412,690046958,"agda"
51150442,1001483579,"bkng"
51150472,690218254,"bkng"
51150493,690244259,"bkng"
51150508,690187324,"amom"
51150613,1000535594,"bkng"
51150637,690206463,"last"
51150652,690197058,"amom"
51150688,690195707,"bkng"
51150691,690008271,"bkng"
51150781,690088841,"htls"
51150838,690223531,"amom"
51150844,690000074,"bkng"
51150889,690229466,"bkng"
51150931,690218345,"otel"
51150955,690551862,"agda"
51150967,690192878,"bkng"
51151093,690192878,"bkng"
51151198,690398954,"last"
51151246,690004158,"ctrp"
51151255,690203477,"amom"
51151327,690494603,"bkng"
51151426,1000840250,"bkng"
51151480,690203477,"htde"
51151489,1000840250,"bkng"
51151543,690169213,"bkng"
51151552,690004158,"amom"
51151597,690191101,"agda"
51151612,690192911,"ctrp"
51151621,690223531,"agda"
51151696,690190335,"otel"
51151747,690007647,"bkng"
51151768,690334249,"htls"
51151882,690334249,"bkng"
51151924,690398954,"htls"
51151936,690206463,"bkng"
51151954,1000428980,"bkng"
51151999,690018356,"bkng"
51152044,690298248,"htde"
51152116,690190134,"amom"
51152134,690270369,"htde"
51152248,690916564,"amom"
51152269,690223098,"sids"
51152275,690112057,"amom"
51152293,690218345,"last"
51152470,690412547,"bkng"
51152527,690041662,"bkng"
51152545,690112394,"bkng"
51152548,690334249,"bkng"
51152596,690007647,"bkng"
51152617,690203477,"amom"
51152644,690113979,"otel"
51152677,690122769,"agda"
51152686,690243221,"bkng"
51152689,690206463,"bkng"
51152797,1001743303,"bkng"
51152824,690062224,"amom"
51152917,690230052,"bkng"
51152962,690000338,"bkng"
51152980,690462591,"bkng"
51153025,690190601,"otel"
51153160,690051393,"htls"
51153286,690358772,"htls"
51153364,690224186,"ctrp"
51153376,690159609,"bkng"
51153508,690189647,"htls"
51153517,690195423,"bkng"
51153538,690167108,"htls"
51153676,690223531,"amom"
51153691,690196582,"bkng"
51153760,690411271,"bkng"
51153769,690409410,"bkng"
51153937,690192911,"amom"
51153949,690144327,"bkng"
51153961,690191384,"bkng"
51153964,690334249,"bkng"
51153985,690189244,"bkng"
51154039,690044073,"bkng"
51154066,690196582,"bkng"
51154135,690459524,"htls"
51154144,690008179,"bkng"
51154231,690010108,"bkng"
51154303,690224940,"last"
51154345,690000126,"amom"
51154387,690196582,"bkng"
51154441,690199472,"amom"
51154462,690000126,"amom"
51154474,690358772,"bkng"
51154582,690195423,"bkng"
51154615,690037506,"bkng"
51154687,690218786,"bkng"
51154690,690168225,"agda"
51154738,690223531,"bkng"
51154816,690223531,"agda"
51154834,690223602,"bkng"
51154876,690190305,"amom"
51154879,690190305,"amom"
51155029,690619205,"bkng"
51155119,690218786,"bkng"
51155122,690224184,"amom"
51155206,690346053,"bkng"
51155269,690503297,"bkng"
51155326,690167239,"bkng"
51155344,690190335,"otel"
51155377,690167108,"htls"
51155398,690086749,"last"
51155467,690113979,"bkng"
51155509,690113979,"otel"
51155536,690191442,"amom"
51155686,690342751,"bkng"
51155746,690196805,"bkng"
51155785,690113979,"agda"
51155887,690088841,"amom"
51155920,690174297,"bkng"
51156061,690223098,"htde"
51156121,690167108,"htls"
51156133,690224940,"last"
51156184,690218254,"amom"
51156187,690223098,"bkng"
51156388,690192911,"amom"
51156469,690190601,"amom"
51156484,690358772,"htls"
51156532,690412547,"bkng"
51156535,690412547,"bkng"
51156541,690245290,"nhtl"
51156628,690197986,"spln"
51156637,690197986,"spln"
51156640,690197986,"spln"
51156652,690457458,"bkng"
51156655,690225114,"htls"
51156736,690112263,"bkng"
51156823,690189647,"otel"
51156991,690839430,"elvl"
51157018,690181324,"bkng"
51157060,690212065,"amom"
51157081,690223531,"bkng"
51157117,690252385,"bkng"
51157177,690242169,"bkng"
51157345,690192815,"amom"
51157351,690191855,"bkng"
51157507,690201840,"elvl"
51157534,690196582,"bkng"
51157573,690166841,"htls"
51157675,690170040,"htls"
51157774,690197484,"bkng"
51157783,690112057,"amom"
51157792,690201863,"amom"
51157861,690358772,"htde"
51157888,690224264,"agda"
51157918,690067174,"bkng"
51158023,690000965,"bkng"
51158104,690027711,"bkng"
51158113,690167108,"htls"
51158260,690000338,"bkng"
51158266,690333720,"otel"
51158410,690144327,"htde"
51158521,690085106,"htls"
51158587,690398620,"amom"
51158794,690178573,"htls"
51158797,690178573,"htls"
51158884,690187349,"amom"
51158938,1001308807,"bkng"
51159028,690037506,"bkng"
51159055,690252385,"bkng"
51159181,690252385,"bkng"
51159202,690001889,"htls"
51159262,690199690,"agda"
51159268,690062224,"amom"
51159370,1001761331,"bkng"
51159376,690206463,"bkng"
51159424,690196468,"bkng"
51159571,690459524,"htls"
51159598,690007647,"htls"
51159928,690358772,"htls"
51160012,690187347,"bkng"
51160108,690169849,"bkng"
51160114,690002812,"last"
51160138,690206463,"last"
51160225,690206463,"last"
51160297,690201863,"amom"
51160504,690189357,"amom"
51160513,690001084,"amom"
51160522,690022477,"bkng"
51160804,690060442,"bkng"
51160837,690000444,"bkng"
51161056,690206463,"last"
51161116,690206463,"last"
51161137,690269916,"sids"
51161254,690000444,"bkng"
51161374,690008271,"bkng"
51161458,690135458,"elvl"
51161479,690000444,"bkng"
51161575,690197700,"htls"
51161578,690206463,"htls"
51161713,690189885,"agda"
51161734,690196468,"htde"
51161746,690004158,"bkng"
51161806,690004158,"bkng"
51161818,690204224,"bkng"
51161842,690206463,"bkng"
51161905,690551862,"bkng"
51161950,690112057,"amom"
51162082,690206463,"expd"
51162097,690167239,"bkng"
51162139,690218234,"agda"
51162280,690189506,"amom"
51162283,690100528,"amom"
51162334,690168750,"bkng"
51162397,690113979,"otel"
51162502,690170933,"agda"
51162562,690000965,"amom"
51162673,690002045,"bkng"
51162727,690166827,"bkng"
51162745,690100532,"amom"
51162805,690181798,"bkng"
51162931,690018755,"bkng"
51162997,690178573,"htls"
51163057,690293952,"bkng"
51163096,690112057,"amom"
51163105,690194428,"bkng"
51163195,690189647,"agda"
51163249,560374669,"bkng"
51163255,690197355,"bkng"
51163282,690000965,"bkng"
51163411,690169853,"amom"
51163420,690122769,"htde"
51163513,690051934,"htls"
51163528,690224940,"last"
51163546,690000965,"bkng"
51163555,690193555,"htls"
51163579,690223531,"agda"
51163636,690206463,"last"
51163657,690252385,"htls"
51163711,690189827,"amom"
51163750,690206463,"bkng"
51163795,690000288,"amom"
51163930,690206463,"last"
51163999,1000428980,"bkng"
51164263,690196468,"last"
51164305,690203477,"amom"
51164530,690252385,"bkng"
51164569,560374669,"bkng"
51164668,690439882,"bkng"
51164749,690206463,"last"
51164839,690190134,"bkng"
51164848,690203855,"otel"
51164887,690067174,"bkng"
51165004,690144327,"bkng"
51165070,690438576,"bkng"
51165133,690196582,"htls"
51165142,690000286,"bkng"
51165280,690212371,"htde"
51165445,690000356,"amom"
51165460,690199690,"bkng"
51165463,690190177,"bkng"
51165466,690551862,"bkng"
51165481,690254335,"htls"
51165484,690254335,"htls"
51165502,690010108,"bkng"
51165505,690000965,"bkng"
51165532,690223098,"last"
51165574,690176331,"bkng"
51165583,690000965,"bkng"
51165661,690112533,"htls"
51165730,690027711,"amom"
51165736,690000338,"bkng"
51165886,690206463,"bkng"
51165916,690189244,"bkng"
51165940,690195707,"last"
51166060,690118543,"bkng"
51166336,690218182,"bkng"
51166357,690062224,"amom"
51166378,690223531,"agda"
51166402,690004158,"ctrp"
51166453,690196716,"bkng"
51166603,690144327,"bkng"
51166687,690170267,"bkng"
51166756,690004158,"last"
51166861,690197058,"last"
51166888,690196055,"otel"
51166924,690025533,"bkng"
51166936,690177472,"bkng"
51166948,690177472,"bkng"
51167020,690189907,"bkng"
51167224,690203477,"amom"
51167281,690024688,"htls"
51167302,1000335841,"bkng"
51167311,690182348,"amom"
51167332,690218786,"htls"
51167473,690358772,"agda"
51167497,690120403,"bkng"
51167587,690212065,"amom"
51167605,690187335,"sids"
51167656,690192911,"ctrp"
51167659,690187335,"sids"
51167698,690189950,"htls"
51167704,690204959,"htls"
51167746,690194428,"last"
51167758,690197319,"ctrp"
51167782,690214118,"bkng"
51167866,690191101,"agda"
51167884,690222094,"bkng"
51167926,690235670,"bkng"
51167944,690217680,"last"
51167980,690201840,"amom"
51167983,690224940,"agda"
51168073,690000965,"bkng"
51168130,690037506,"otel"
51168157,690201840,"amom"
51168175,690000965,"bkng"
51168211,690000037,"amom"
51168328,690118543,"elvl"
51168421,690846142,"htde"
51168583,690223534,"ctrp"
51168721,690296262,"bkng"
51168847,690113979,"otel"
51168961,690000135,"otel"
51168973,690191966,"last"
51169000,690118543,"amom"
